Term                           TF                            
сюда                           0.0013                        
знак                           0.0004                        
тротуар                        0.0004                        
мигать                         0.0004                        
солнечный                      0.0004                        
сила                           0.0004                        
соперничать                    0.0004                        
вход                           0.0004                        
амбулатория                    0.0004                        
форменный                      0.0004                        
платье                         0.0004                        
издали                         0.0004                        
заколебаться                   0.0004                        
нахмуриться                    0.0009                        
приближаться                   0.0009                        
ждать                          0.0017                        
резко                          0.0004                        
свернуть                       0.0004                        
сторона                        0.0009                        
другой                         0.0017                        
равно                          0.0004                        
остановить                     0.0013                        
бывало                         0.0004                        
случай                         0.0022                        
туземец                        0.0026                        
ходить                         0.0004                        
надзор                         0.0004                        
ярус                           0.0017                        
больница                       0.0004                        
конец                          0.0031                        
поэтому                        0.0017                        
сердце                         0.0009                        
забиться                       0.0004                        
спокойный                      0.0004                        
увидеть                        0.0022                        
малозаметный                   0.0004                        
надпись                        0.0009                        
нижний                         0.0026                        
лифт                           0.0017                        
втолкнуть                      0.0004                        
простой                        0.0004                        
попасть                        0.0009                        
избегнуть                      0.0004                        
больший                        0.0017                        
товарный                       0.0004                        
медленный                      0.0004                        
ход                            0.0004                        
чересчур                       0.0004                        
внимательный                   0.0004                        
лифтёр                         0.0009                        
правда                         0.0004                        
запрещаться                    0.0004                        
пользоваться                   0.0004                        
больничный                     0.0004                        
добавочный                     0.0004                        
преступление                   0.0004                        
ничтожный                      0.0004                        
сравнение                      0.0004                        
нападение                      0.0004                        
резидент                       0.0074                        
быстро                         0.0009                        
беспокоиться                   0.0004                        
думать                         0.0022                        
привезти                       0.0004                        
обратно                        0.0013                        
видеть                         0.0017                        
подняться                      0.0009                        
отстать                        0.0004                        
взять                          0.0004                        
наверх                         0.0004                        
немножко                       0.0004                        
потрясти                       0.0009                        
простонать                     0.0004                        
получиться                     0.0004                        
смиренно                       0.0004                        
пояснить                       0.0004                        
показывать                     0.0004                        
здание                         0.0004                        
улететь                        0.0009                        
посметь                        0.0004                        
прятаться                      0.0004                        
выходить                       0.0004                        
хотеть                         0.0031                        
улица                          0.0004                        
полутень                       0.0004                        
кишеть                         0.0004                        
звук                           0.0004                        
запах                          0.0013                        
туземный                       0.0009                        
квартал                        0.0009                        
крыша                          0.0004                        
заслать                        0.0004                        
отныне                         0.0004                        
подстерегать                   0.0004                        
опасность                      0.0026                        
мысль                          0.0004                        
покинуть                       0.0004                        
смотреть                       0.0013                        
ощутить                        0.0004                        
горло                          0.0004                        
спазм                          0.0004                        
самый                          0.0017                        
страшный                       0.0004                        
зрелище                        0.0004                        
какой                          0.0009                        
гигантский                     0.0004                        
птица                          0.0004                        
спускаться                     0.0004                        
отверстие                      0.0009                        
закрыть                        0.0004                        
углубить                       0.0004                        
зловещий                       0.0004                        
часть                          0.0013                        
машина                         0.0009                        
вооружённый                    0.0004                        
завопить                       0.0004                        
разбегаться                    0.0013                        
особый                         0.0004                        
повод                          0.0004                        
бояться                        0.0009                        
колебаться                     0.0009                        
сделать                        0.0026                        
внутренний                     0.0004                        
тревога                        0.0004                        
усилиться                      0.0009                        
лихорадка                      0.0004                        
побежать                       0.0004                        
остаться                       0.0017                        
место                          0.0013                        
широкоплечий                   0.0026                        
детина                         0.0004                        
тяжёлый                        0.0004                        
рысцой                         0.0004                        
приостановиться                0.0004                        
нерешительность                0.0004                        
равнодушно                     0.0004                        
пекарня                        0.0022                        
хоров                          0.0009                        
второй                         0.0004                        
налево                         0.0004                        
прачечная                      0.0004                        
круто                          0.0004                        
повернуть                      0.0004                        
прохрипеть                     0.0004                        
размышлять                     0.0009                        
обливаться                     0.0004                        
слышать                        0.0009                        
лающий                         0.0004                        
команда                        0.0004                        
динамика                       0.0004                        
плечо                          0.0022                        
полдюжины                      0.0004                        
рвануться                      0.0004                        
рассыпаться                    0.0004                        
веер                           0.0004                        
резидентский                   0.0004                        
одежда                         0.0004                        
заметный                       0.0004                        
любой                          0.0009                        
столб                          0.0004                        
поддерживать                   0.0004                        
двое                           0.0009                        
прямо                          0.0009                        
знать                          0.0061                        
неважно                        0.0009                        
столкнуться                    0.0004                        
трое                           0.0009                        
достаточно                     0.0013                        
услышать                       0.0009                        
хриплый                        0.0004                        
бас                            0.0004                        
громкий                        0.0004                        
ругательство                   0.0004                        
толкнуть                       0.0009                        
угол                           0.0009                        
пекарный                       0.0004                        
висеть                         0.0004                        
сильно                         0.0004                        
вылинять                       0.0004                        
светящийся                     0.0004                        
пластмасса                     0.0004                        
поломать                       0.0004                        
многий                         0.0004                        
распахнуть                     0.0004                        
струиться                      0.0004                        
восхитительный                 0.0004                        
вбежать                        0.0004                        
внутрь                         0.0004                        
сразу                          0.0004                        
различить                      0.0004                        
затемнить                      0.0004                        
мука                           0.0004                        
свечение                       0.0004                        
радарный                       0.0004                        
печь                           0.0022                        
бункер                         0.0004                        
выглянуть                      0.0004                        
старик                         0.0013                        
расставить                     0.0004                        
пояснение                      0.0004                        
снаружи                        0.0004                        
послышаться                    0.0009                        
крик                           0.0004                        
патруль                        0.0022                        
проскрипеть                    0.0004                        
залезать                       0.0004                        
отшатнуться                    0.0004                        
ненастоящий                    0.0004                        
пролезть                       0.0004                        
дверка                         0.0004                        
слабо                          0.0004                        
щёлкнуть                       0.0009                        
задний                         0.0004                        
стенка                         0.0009                        
свободно                       0.0004                        
повиснуть                      0.0004                        
петля                          0.0004                        
тускло                         0.0004                        
осветить                       0.0004                        
вентиляция                     0.0004                        
плохой                         0.0009                        
печёный                        0.0004                        
хлеб                           0.0004                        
усиливать                      0.0004                        
голод                          0.0004                        
механически                    0.0004                        
похлопывать                    0.0004                        
тупо                           0.0004                        
целый                          0.0013                        
вечность                       0.0004                        
напрячься                      0.0004                        
сознавать                      0.0004                        
поднять                        0.0009                        
сжатый                         0.0004                        
кулак                          0.0004                        
протискиваться                 0.0004                        
огромный                       0.0009                        
едва                           0.0013                        
помещаться                     0.0004                        
улыбнуться                     0.0013                        
лёгкий                         0.0017                        
приятель                       0.0004                        
драться                        0.0009                        
рубашка                        0.0004                        
краснеть                       0.0004                        
ссадина                        0.0004                        
окончиться                     0.0009                        
голодный                       0.0004                        
заплатить                      0.0004                        
вдоволь                        0.0004                        
сказать                        0.0022                        
огонь                          0.0004                        
освещать                       0.0004                        
небо                           0.0004                        
миля                           0.0004                        
стоять                         0.0004                        
густой                         0.0004                        
тьма                           0.0004                        
окно                           0.0004                        
плотно                         0.0009                        
завесить                       0.0004                        
скрыть                         0.0009                        
матт                           0.0004                        
хор                            0.0004                        
называть                       0.0004                        
пекарь                         0.0039                        
представиться                  0.0004                        
пожать                         0.0004                        
никто                          0.0013                        
повредить                      0.0004                        
возможно                       0.0009                        
довериться                     0.0004                        
спасти                         0.0009                        
благодарить                    0.0009                        
удаваться                      0.0004                        
придать                        0.0004                        
сердечность                    0.0004                        
узнать                         0.0004                        
гнаться                        0.0009                        
лицо                           0.0022                        
размолоть                      0.0004                        
извёстка                       0.0004                        
попытаться                     0.0004                        
рисковать                      0.0004                        
жизнь                          0.0009                        
спасение                       0.0004                        
делать                         0.0009                        
вмешаться                      0.0004                        
ненавидеть                     0.0013                        
попадать                       0.0004                        
неприятность                   0.0004                        
построить                      0.0004                        
поддельный                     0.0004                        
поймать                        0.0009                        
затруднить                     0.0004                        
флорин                         0.0052                        
сквайр                         0.0022                        
пятьсот                        0.0004                        
встать                         0.0009                        
прищёлкнуть                    0.0004                        
палец                          0.0013                        
возразить                      0.0004                        
иглоружьё                      0.0004                        
плазменный                     0.0009                        
пушка                          0.0009                        
завести                        0.0004                        
жить                           0.0009                        
переворачиваться               0.0004                        
кверху                         0.0004                        
дно                            0.0004                        
уверенно                       0.0009                        
небрежно                       0.0004                        
схватить                       0.0009                        
рукав                          0.0004                        
разжать                        0.0004                        
велеть                         0.0004                        
спать                          0.0013                        
иметь                          0.0009                        
иглоружие                      0.0004                        
владеть                        0.0009                        
флорина                        0.0017                        
условие                        0.0004                        
помощь                         0.0017                        
сто                            0.0004                        
вскипеть                       0.0004                        
продолжать                     0.0017                        
хохотнуть                      0.0004                        
выдать                         0.0004                        
ваш                            0.0009                        
ненависть                      0.0004                        
итак                           0.0017                        
погнаться                      0.0004                        
ответить                       0.0004                        
осторожность                   0.0009                        
мешать                         0.0004                        
чрезмерный                     0.0004                        
поспешно                       0.0004                        
должный                        0.0017                        
документ                       0.0004                        
догадаться                     0.0004                        
мой                            0.0013                        
карточка                       0.0004                        
прочесть                       0.0009                        
признать                       0.0004                        
оставаться                     0.0004                        
найти                          0.0031                        
отсутствовать                  0.0004                        
наверно                        0.0009                        
провод                         0.0004                        
гудеть                         0.0004                        
помочь                         0.0009                        
шёпотом                        0.0004                        
свернуться                     0.0004                        
уснуть                         0.0004                        
взгляд                         0.0004                        
переходить                     0.0004                        
покачать                       0.0004                        
голова                         0.0009                        
выпутаться                     0.0004                        
расхохотаться                  0.0004                        
интересно                      0.0004                        
посмотреть                     0.0004                        
подумать                       0.0004                        
утро                           0.0004                        
решить                         0.0017                        
дыхание                        0.0009                        
шевелить                       0.0004                        
волос                          0.0009                        
тихнуть                        0.0004                        
расслышать                     0.0004                        
прикрыть                       0.0004                        
простыня                       0.0009                        
сжаться                        0.0013                        
страх                          0.0004                        
смущение                       0.0004                        
слушать                        0.0004                        
запереть                       0.0004                        
понимать                       0.0013                        
темнота                        0.0009                        
сжать                          0.0009                        
следить                        0.0004                        
терять                         0.0013                        
вид                            0.0004                        
доверять                       0.0004                        
шорох                          0.0004                        
отдалить                       0.0004                        
скрип                          0.0004                        
уйти                           0.0031                        
приподняться                   0.0004                        
собственный                    0.0009                        
сомкнуть                       0.0004                        
веко                           0.0009                        
пытаться                       0.0013                        
запутаться                     0.0004                        
явиться                        0.0009                        
действовать                    0.0004                        
подстроить                     0.0004                        
заранее                        0.0004                        
ожидать                        0.0004                        
случиться                      0.0004                        
окаменелый                     0.0004                        
луч                            0.0017                        
упасть                         0.0004                        
опомниться                     0.0004                        
медленно                       0.0004                        
натянуть                       0.0004                        
шея                            0.0004                        
погаснуть                      0.0004                        
догадываться                   0.0004                        
спрашивать                     0.0004                        
широкий                        0.0004                        
смутно                         0.0004                        
рисоваться                     0.0004                        
полусвет                       0.0004                        
просачиваться                  0.0004                        
сзади                          0.0004                        
вместе                         0.0004                        
сударь                         0.0022                        
тихо                           0.0004                        
спросить                       0.0031                        
девушка                        0.0004                        
пробовать                      0.0004                        
притворяться                   0.0004                        
ошибиться                      0.0009                        
хитрый                         0.0004                        
иначе                          0.0004                        
открытый                       0.0004                        
нарочно                        0.0004                        
собираться                     0.0004                        
угодный                        0.0004                        
прийтись                       0.0004                        
захотеть                       0.0004                        
заскользить                    0.0004                        
пол                            0.0004                        
худой                          0.0004                        
бледный                        0.0004                        
судорожно                      0.0004                        
человек                        0.0035                        
открыть                        0.0004                        
бедный                         0.0009                        
больной                        0.0026                        
высокий                        0.0004                        
испуганный                     0.0004                        
собирать                       0.0004                        
помнить                        0.0004                        
приковаться                    0.0004                        
учёный                         0.0009                        
доктор                         0.0031                        
селить                         0.0004                        
джунц                          0.0118                        
терпение                       0.0004                        
нетерпение                     0.0004                        
привыкнуть                     0.0004                        
время                          0.0004                        
наоборот                       0.0004                        
научить                        0.0004                        
саркитский                     0.0031                        
разведка                       0.0004                        
торопить                       0.0004                        
сотрудник                      0.0017                        
переселить                     0.0004                        
флориниан                      0.0009                        
страшно                        0.0004                        
дорожить                       0.0004                        
достоинство                    0.0004                        
беседовать                     0.0004                        
эблом                          0.0017                        
транторианский                 0.0009                        
посланник                      0.0013                        
прожить                        0.0004                        
башмак                         0.0004                        
пустить                        0.0004                        
корень                         0.0004                        
позволять                      0.0004                        
служить                        0.0009                        
государственный                0.0004                        
учреждение                     0.0017                        
искренне                       0.0009                        
презирать                      0.0004                        
эбл                            0.0017                        
прищуриться                    0.0004                        
кубок                          0.0004                        
зелёный                        0.0004                        
вино                           0.0009                        
политика                       0.0009                        
дело                           0.0048                        
практический                   0.0009                        
генетика                       0.0009                        
проводить                      0.0004                        
логика                         0.0004                        
мелок                          0.0004                        
нестоящий                      0.0004                        
народ                          0.0004                        
важный                         0.0004                        
постольку                      0.0004                        
поскольку                      0.0004                        
неистощимый                    0.0004                        
золотой                        0.0004                        
россыпь                        0.0004                        
снимать                        0.0004                        
сливка                         0.0004                        
посёлок                        0.0004                        
привозить                      0.0004                        
цвет                           0.0004                        
флоринианский                  0.0066                        
молодёжь                       0.0004                        
сарк                           0.0022                        
обучение                       0.0004                        
посредственный                 0.0004                        
сажать                         0.0004                        
заполнять                      0.0004                        
бланк                          0.0004                        
подписывать                    0.0004                        
заявление                      0.0009                        
умный                          0.0004                        
отправлять                     0.0004                        
стать                          0.0009                        
правитель                      0.0004                        
разумный                       0.0004                        
элемент                        0.0004                        
предать                        0.0004                        
заботиться                     0.0009                        
отвернуться                    0.0004                        
надеяться                      0.0004                        
существование                  0.0004                        
неважный                       0.0009                        
вещь                           0.0004                        
друг                           0.0004                        
старый                         0.0013                        
дипломат                       0.0004                        
глоток                         0.0004                        
допить                         0.0004                        
далее                          0.0004                        
ребёнок                        0.0004                        
смешанный                      0.0004                        
брак                           0.0004                        
нечего                         0.0004                        
хороший                        0.0009                        
ген                            0.0004                        
обращение                      0.0004                        
населить                       0.0004                        
дровосек                       0.0004                        
водонос                        0.0004                        
служащий                       0.0004                        
будущее                        0.0004                        
космоаналитик                  0.0013                        
сидеть                         0.0009                        
внешний                        0.0004                        
приёмный                       0.0004                        
департамент                    0.0004                        
нетерпеливо                    0.0004                        
вызвать                        0.0017                        
беспрерывно                    0.0004                        
бюрократический                0.0004                        
лабиринт                       0.0004                        
провести                       0.0009                        
роскошно                       0.0004                        
обставить                      0.0004                        
кабинет                        0.0004                        
указать                        0.0004                        
кресло                         0.0004                        
клерк                          0.0044                        
младший                        0.0009                        
секретарь                      0.0009                        
флоринианин                    0.0004                        
независимо                     0.0004                        
нить                           0.0004                        
подлинный                      0.0004                        
старший                        0.0004                        
встречаться                    0.0013                        
общество                       0.0004                        
встретить                      0.0013                        
тщательно                      0.0004                        
просматривать                  0.0004                        
картотека                      0.0004                        
разглядывать                   0.0004                        
мелко                          0.0004                        
исписать                       0.0004                        
листок                         0.0013                        
содержаться                    0.0004                        
секрет                         0.0004                        
весь                           0.0009                        
вселенная                      0.0004                        
молодой                        0.0013                        
вероятно                       0.0009                        
кончить                        0.0004                        
школа                          0.0004                        
светлый                        0.0004                        
кожа                           0.0004                        
отложить                       0.0009                        
бумага                         0.0004                        
судить                         0.0009                        
запись                         0.0017                        
бывать                         0.0013                        
резкость                       0.0004                        
последний                      0.0026                        
разыскивать                    0.0009                        
космоаналитика                 0.0004                        
исчезнуть                      0.0013                        
перебрать                      0.0004                        
одиннадцать                    0.0009                        
месяц                          0.0026                        
совершенно                     0.0004                        
никакой                        0.0022                        
след                           0.0013                        
доказательство                 0.0009                        
вообще                         0.0009                        
находиться                     0.0026                        
территория                     0.0004                        
сообщение                      0.0039                        
пространство                   0.0031                        
близ                           0.0004                        
глаз                           0.0009                        
сосредоточиться                0.0004                        
джунец                         0.0022                        
опуститься                     0.0022                        
присутствие                    0.0004                        
доказать                       0.0013                        
губа                           0.0004                        
ответ                          0.0009                        
категорический                 0.0004                        
межзвёздный                    0.0013                        
космоаналитический             0.0004                        
бюро                           0.0026                        
применение                     0.0004                        
продолжаться                   0.0009                        
означать                       0.0004                        
перестать                      0.0004                        
швыряться                      0.0004                        
деньга                         0.0004                        
начаться                       0.0004                        
правильно                      0.0009                        
половина                       0.0004                        
стандартный                    0.0013                        
день                           0.0004                        
намереваться                   0.0009                        
произвести                     0.0004                        
обычный                        0.0004                        
инспекция                      0.0009                        
отделение                      0.0004                        
планета                        0.0026                        
представитель                  0.0009                        
мкб                            0.0035                        
непрестанно                    0.0004                        
жевать                         0.0004                        
эластичный                     0.0009                        
продукт                        0.0004                        
химический                     0.0004                        
промышленность                 0.0004                        
закончиться                    0.0004                        
местный                        0.0004                        
вспомнить                      0.0009                        
отправить                      0.0004                        
жвачка                         0.0004                        
коренной                       0.0004                        
зуб                            0.0004                        
наблюдатель                    0.0031                        
вслух                          0.0004                        
просить                        0.0013                        
сохранять                      0.0004                        
прямой                         0.0004                        
кодировать                     0.0004                        
линия                          0.0004                        
главштаб                       0.0004                        
подробный                      0.0004                        
чрезвычайный                   0.0004                        
важность                       0.0013                        
затронуть                      0.0009                        
галактика                      0.0035                        
посадка                        0.0004                        
минимальный                    0.0004                        
траектория                     0.0004                        
агент                          0.0022                        
развеселиться                  0.0004                        
представить                    0.0004                        
связь                          0.0004                        
добиться                       0.0004                        
толк                           0.0004                        
удаться                        0.0004                        
твердить                       0.0004                        
каждый                         0.0004                        
обитатель                      0.0009                        
полмиллиарда                   0.0004                        
похожий                        0.0004                        
психопат                       0.0009                        
откровенно                     0.0004                        
хотеться                       0.0009                        
наедине                        0.0004                        
предлагать                     0.0004                        
разговор                       0.0017                        
порыться                       0.0004                        
карман                         0.0004                        
кусочек                        0.0004                        
лента                          0.0009                        
пробежать                      0.0004                        
аппарат                        0.0009                        
копия                          0.0017                        
послать                        0.0009                        
оригинал                       0.0004                        
межпланетный                   0.0013                        
транспорт                      0.0022                        
карета                         0.0004                        
плохо                          0.0004                        
согласиться                    0.0004                        
одинокий                       0.0004                        
аналитик                       0.0004                        
глубина                        0.0004                        
сходить                        0.0004                        
ум                             0.0009                        
реакция                        0.0004                        
сильный                        0.0004                        
задуматься                     0.0004                        
погодить                       0.0004                        
сесть                          0.0009                        
казаться                       0.0009                        
удивлённый                     0.0004                        
сообщать                       0.0004                        
подробность                    0.0013                        
записать                       0.0004                        
следующий                      0.0013                        
проверка                       0.0009                        
отлёт                          0.0004                        
оборачиваться                  0.0004                        
наш                            0.0022                        
ах                             0.0004                        
спохватиться                   0.0004                        
энергетический                 0.0013                        
спектр                         0.0013                        
гиператомный                   0.0004                        
двигатель                      0.0009                        
корабль                        0.0017                        
нигде                          0.0004                        
отъезд                         0.0009                        
сутки                          0.0004                        
побывать                       0.0004                        
столица                        0.0004                        
впервые                        0.0004                        
встретиться                    0.0009                        
бюрократ                       0.0004                        
качать                         0.0004                        
предполагать                   0.0004                        
высадка                        0.0004                        
аналитика                      0.0004                        
садиться                       0.0004                        
важно                          0.0004                        
настаивать                     0.0004                        
широко                         0.0004                        
раскрывать                     0.0004                        
сожалеть                       0.0004                        
опускаться                     0.0004                        
отель                          0.0009                        
о                              0.0004                        
срок                           0.0004                        
назначить                      0.0004                        
сменить                        0.0004                        
приспособить                   0.0004                        
длительный                     0.0004                        
пребывание                     0.0004                        
устроить                       0.0009                        
свидание                       0.0004                        
лудиган                        0.0004                        
читать                         0.0004                        
история                        0.0013                        
встреча                        0.0009                        
биться                         0.0004                        
тихий                          0.0004                        
еле                            0.0004                        
сдерживать                     0.0004                        
ярость                         0.0004                        
принять                        0.0009                        
гость                          0.0004                        
механический                   0.0004                        
бармен                         0.0004                        
первый                         0.0013                        
стакан                         0.0004                        
допускать                      0.0004                        
воспользоваться                0.0004                        
случаем                        0.0004                        
полезный                       0.0004                        
болтовня                       0.0004                        
гражданский                    0.0004                        
служба                         0.0004                        
выслушать                      0.0004                        
лекция                         0.0004                        
гнев                           0.0004                        
спокойно                       0.0004                        
излагать                       0.0004                        
рассказывать                   0.0004                        
перебивать                     0.0004                        
замолчать                      0.0004                        
встречать                      0.0004                        
трудно                         0.0004                        
иллюзия                        0.0013                        
центральный                    0.0004                        
управление                     0.0004                        
дать                           0.0013                        
объяснить                      0.0004                        
проверить                      0.0004                        
близкий                        0.0009                        
лгать                          0.0004                        
брезговать                     0.0009                        
ложь                           0.0009                        
бесполезный                    0.0004                        
час                            0.0004                        
обнаружить                     0.0004                        
проскочить                     0.0004                        
гиперпространство              0.0004                        
область                        0.0009                        
поверить                       0.0004                        
передумать                     0.0013                        
утверждение                    0.0004                        
относительно                   0.0004                        
являться                       0.0004                        
мегаломанический               0.0004                        
ничто                          0.0004                        
помешать                       0.0004                        
сообщить                       0.0009                        
пятнадцатилетний               0.0004                        
опыт                           0.0004                        
основание                      0.0004                        
серьёзно                       0.0004                        
ближний                        0.0004                        
транторианин                   0.0004                        
покачивать                     0.0004                        
заключать                      0.0004                        
возможность                    0.0004                        
охватить                       0.0009                        
психоз                         0.0004                        
высадиться                     0.0009                        
вне                            0.0004                        
космопорт                      0.0009                        
блуждать                       0.0004                        
наполовину                     0.0004                        
беспамятный                    0.0004                        
необычно                       0.0004                        
случаться                      0.0004                        
амнезия                        0.0004                        
временной                      0.0004                        
проходить                      0.0009                        
жертва                         0.0004                        
вспоминать                     0.0004                        
обнаруживать                   0.0004                        
заходить                       0.0004                        
публичный                      0.0017                        
искать                         0.0004                        
литература                     0.0004                        
комитет                        0.0004                        
библиотекарь                   0.0004                        
предвидеть                     0.0004                        
трудность                      0.0004                        
попросить                      0.0004                        
поставить                      0.0004                        
спецхранение                   0.0009                        
всякий                         0.0004                        
настоящий                      0.0004                        
задержать                      0.0004                        
допросить                      0.0004                        
начальство                     0.0009                        
план                           0.0004                        
власть                         0.0013                        
посадить                       0.0004                        
тюрьма                         0.0004                        
убить                          0.0009                        
шутить                         0.0004                        
шутка                          0.0004                        
богатство                      0.0009                        
зависеть                       0.0004                        
обладание                      0.0004                        
заключить                      0.0004                        
кыртовый                       0.0009                        
плантация                      0.0004                        
появляться                     0.0004                        
здравый                        0.0004                        
обстоятельство                 0.0004                        
галактический                  0.0004                        
угрожать                       0.0004                        
передача                       0.0009                        
обрывок                        0.0004                        
бросить                        0.0004                        
колено                         0.0004                        
посылать                       0.0004                        
правительство                  0.0013                        
позволить                      0.0009                        
распространять                 0.0004                        
безумие                        0.0009                        
наполнять                      0.0004                        
паника                         0.0004                        
помеха                         0.0004                        
производство                   0.0004                        
волокно                        0.0004                        
очевидный                      0.0004                        
грязь                          0.0004                        
политический                   0.0009                        
взаимоотношение                0.0004                        
саркома                        0.0004                        
краса                          0.0004                        
избежать                       0.0004                        
отделаться                     0.0004                        
остановиться                   0.0004                        
убийство                       0.0004                        
подобный                       0.0004                        
описать                        0.0004                        
генетический                   0.0004                        
экспериментатор                0.0004                        
ясно                           0.0004                        
невозмутимый                   0.0004                        
мрачно                         0.0004                        
организация                    0.0004                        
шпионаж                        0.0004                        
играть                         0.0004                        
прятки                         0.0004                        
шататься                       0.0004                        
отрочество                     0.0004                        
докопаться                     0.0004                        
суть                           0.0004                        
отвлекать                      0.0004                        
внимание                       0.0004                        
библиотечный                   0.0009                        
изобличить                     0.0004                        
убийца                         0.0004                        
трантор                        0.0004                        
